Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
03/01/2023,39069,9,Henry County,OH,98.6,15484,57.3,15441,60.8,15031,65.4,14172,68.3,4918,95,14941,55.3,14910,58.7,1191,25.6,14534,63.2,13719,66.1,4796,92.8,8658,57.9,8657,58.1,8577,59,8372,61,6388,72.7,3905,81.4,3394,53.1,2413,61.8,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,4,8,8,8,8,27006,25407,4649,22980,20758,5167,3718,14.6,3687,16,3627,17.5,2219,42.9
03/01/2023,42099,9,Perry County,PA,94.9,27283,59,27208,62.4,26646,66.9,25484,70,8730,95,23968,51.8,23919,54.8,1487,20.6,23432,58.9,22432,61.6,7823,88.8,11964,49.9,11962,50,11869,50.7,11609,51.8,8987,61.6,5508,70.4,4417,49.1,3127,56.8,A,2,2,1,2,2,4,Metro,2,2,1,2,2,4,3,4,4,3,3,4,4,3,46272,43637,7227,39813,36410,8806,5735,13.1,5682,14.3,5590,15.4,3316,37.7
03/01/2023,54005,9,Boone County,WV,97.1,11705,54.6,11693,57.4,11477,61.4,10731,63.1,3636,81.1,10449,48.7,10441,51.2,811,24,10288,55,9630,56.6,3401,75.8,4925,47.1,4924,47.2,4908,47.7,4778,49.6,3606,59.3,2203,64.8,1540,42.7,1079,49,B,5,6,5,6,6,7,Metro,1,2,1,2,2,3,7,7,7,6,3,3,3,2,21457,20383,3374,18690,17009,4486,1759,8.6,1748,9.4,1724,10.1,1001,22.3
03/01/2023,20133,9,Neosho County,KS,93.9,5692,35.6,5682,38,5506,40.9,5104,42.2,1522,47,4811,30.1,4805,32.1,536,18.7,4654,34.6,4269,35.3,1315,40.6,2918,60.7,2918,60.7,2903,62.4,2810,65.8,2046,83.3,1285,95,1414,69.1,998,77.7,C,9,9,9,9,9,9,Non-metro,5,5,5,5,5,5,12,12,12,12,8,8,8,8,16007,14954,2872,13450,12082,3235,1432,9.6,1426,10.6,1398,11.6,870,26.9
03/01/2023,17023,9,Clark County,IL,97.9,9396,60.9,9375,64.4,9119,69.1,8659,72.2,3140,95,8092,52.4,8091,55.5,574,22.3,7897,59.8,7517,62.7,2797,89.8,4472,55.3,4472,55.3,4451,56.4,4355,57.9,3494,69.2,2237,80,1720,49.2,1271,56.8,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,4,8,8,8,8,15441,14567,2569,13196,11998,3115,2065,14.2,2058,15.6,2029,16.9,1286,41.3
03/01/2023,36105,9,Sullivan County,NY,97.5,53593,71,53505,75.2,52045,80,48903,82.1,13781,94.5,47724,63.3,47673,67,4105,35.6,46366,71.3,43568,73.1,12360,84.8,23609,49.5,23608,49.5,23451,50.6,22808,52.4,15944,63.9,8882,71.9,7389,46.3,4926,55.5,D,14,15,14,15,15,16,Non-metro,6,7,6,7,7,8,15,16,16,15,7,8,8,7,75432,71103,11529,65052,59574,14579,9170,12.9,9112,14,8977,15.1,4972,34.1
03/01/2023,36021,9,Columbia County,NY,97.5,53819,90.5,53557,94,51944,95,48835,95,16742,95,46130,77.6,45984,80.7,4201,55.3,44577,83.7,41783,84.6,13843,95,25682,55.7,25680,55.8,25433,57.1,24621,58.9,17167,67,9958,71.9,9491,55.3,6355,63.8,B,7,8,8,8,8,8,Non-metro,7,8,8,8,8,8,8,8,8,7,8,8,8,7,59461,56965,7590,53241,49375,14500,13690,24,13543,25.4,13293,26.9,7445,51.3
03/01/2023,18065,9,Henry County,IN,98.5,28289,59,28192,61.8,27613,66,26299,68.8,8563,92.4,26152,54.5,26129,57.2,1620,21.8,25664,61.3,24509,64.1,8197,88.5,13192,50.4,13191,50.5,13102,51.1,12852,52.4,9798,64.2,6089,74.3,4164,42.5,2987,49.1,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,8,8,8,7,8,8,8,7,47972,45651,7417,41868,38234,9264,4144,9.1,4111,9.8,4050,10.6,2459,26.5
03/01/2023,51109,9,Louisa County,VA,78.2,17909,47.6,17859,50.2,17732,54.4,16881,56.2,5791,75.9,15684,41.7,15667,44.1,799,14.5,15555,47.7,14868,49.5,5184,67.9,1591,10.1,1591,10.2,1574,10.1,1528,10.3,1215,12.3,742,14.3,838,69,588,79.2,B,5,5,5,5,5,7,Non-metro,5,5,5,5,5,7,5,5,5,5,5,5,5,5,37591,35562,5512,32598,30050,7630,1122,3.2,1118,3.4,1095,3.6,634,8.3
03/01/2023,27147,9,Steele County,MN,94.7,24422,66.6,24169,70,22906,74.2,21215,76.8,6306,94,23064,62.9,22923,66.4,2781,40.5,21778,70.6,20142,72.9,6133,91.5,14970,64.9,14968,65.3,14605,67.1,13877,68.9,9439,80.8,5397,88,6546,69.4,4347,80.5,A,2,3,3,3,3,4,Non-metro,6,7,7,7,7,8,4,4,4,4,8,8,8,8,36649,34504,6873,30864,27631,6706,8162,23.7,7947,25.7,7670,27.8,3996,59.6
03/01/2023,48435,9,Sutton County,TX,98.9,1896,50.2,1894,53.6,1861,58.2,1765,61.2,619,85.6,1674,44.3,1673,47.3,97,14.9,1650,51.6,1576,54.6,583,80.6,694,41.5,694,41.5,692,41.9,687,43.6,552,52.7,346,59.3,158,28.6,109,31.5,C,9,9,9,10,10,12,Non-metro,5,5,5,6,6,8,11,11,11,10,7,7,7,6,3776,3536,650,3198,2886,723,158,4.5,157,4.9,157,5.4,96,13.3
03/01/2023,17173,9,Shelby County,IL,97.9,9806,45.3,9789,47.9,9675,51.7,9356,54.8,3736,74.5,9272,42.9,9261,45.3,397,11.8,9156,49,8864,51.9,3574,71.3,5122,55.2,5122,55.3,5107,55.8,5053,57,4146,67.9,2738,76.6,2072,50,1584,57.9,A,1,1,1,1,2,3,Non-metro,5,5,5,5,6,7,4,4,4,3,8,8,8,7,21634,20451,3378,18697,17073,5014,2145,10.5,2136,11.4,2125,12.4,1473,29.4
03/01/2023,54019,9,Fayette County,WV,97.1,27404,64.6,27360,68,26729,72.9,25121,74.5,8445,91.5,24449,57.7,24421,60.7,1902,29.1,23915,65.2,22519,66.8,7738,83.9,11466,46.9,11466,47,11426,47.8,11144,49.5,8390,59.9,5164,66.7,3859,46,2755,53.4,C,10,10,9,11,11,12,Metro,2,2,1,3,3,4,11,11,11,11,3,3,3,3,42406,40247,6537,36684,33710,9227,4079,10.1,4057,11.1,3997,11.9,2451,26.6
03/01/2023,02188,9,Northwest Arctic Borough,AK,97.4,5183,68,5129,75.2,4629,81.9,3966,81.6,518,93,4808,63.1,4796,70.4,1002,51.3,4398,77.8,3794,78,504,90.5,2799,58.2,2799,58.4,2729,62.1,2476,65.3,1128,75.9,423,83.9,505,44.8,226,53.4,D,14,15,16,15,15,16,Non-metro,6,7,8,7,7,8,16,16,16,16,8,8,8,8,7621,6817,1955,5652,4862,557,652,9.6,630,11.1,565,11.6,165,29.6
03/01/2023,09003,9,Hartford County,CT,98.2,836947,93.9,829247,95,790084,95,731737,95,190986,95,706681,79.2,701976,83.2,84655,61.1,668002,86.5,617321,87.5,156613,95,407462,57.7,407203,58,399062,59.7,378686,61.3,233133,71.4,121001,77.3,136049,58.4,82434,68.1,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,891720,843985,138528,772466,705457,155502,212840,25.2,207871,26.9,199949,28.3,89878,57.8
03/01/2023,05143,9,Washington County,AR,92.1,174496,73,172901,77.4,163879,81.6,148916,82.1,29884,95,144487,60.4,143669,64.4,19450,46.5,136649,68.1,124219,68.5,25878,89.5,65583,45.4,65563,45.6,64205,47,60869,49,34407,64.1,18996,73.4,19033,55.3,12303,64.8,D,14,14,15,15,15,16,Metro,2,2,3,3,3,4,15,15,15,15,3,3,3,3,239187,223256,41819,200760,181437,28919,33083,14.8,32376,16.1,31153,17.2,13996,48.4
03/01/2023,19003,9,Adams County,IA,97.3,2212,61.4,2209,64.8,2162,69.6,2087,73.3,751,88.1,2076,57.6,2075,60.8,111,19.7,2032,65.4,1964,69,720,84.5,1266,61,1266,61,1256,61.8,1245,63.4,964,74.5,588,81.7,608,63.1,417,70.9,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,4,4,4,4,8,8,8,8,3602,3411,563,3107,2848,852,682,20,678,21.8,675,23.7,406,47.7
03/01/2023,21057,9,Cumberland County,KY,94.1,3325,50.3,3319,53.2,3266,57.7,3135,60,1140,75.6,3059,46.3,3056,49,162,16.1,3009,53.1,2894,55.4,1053,69.9,1313,42.9,1313,43,1308,43.5,1299,44.9,1062,55.8,696,66.1,375,35.3,279,40.1,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,6614,6234,1008,5663,5226,1507,402,6.4,402,7.1,400,7.7,262,17.4
03/01/2023,55133,9,Waukesha County,WI,96.7,319547,79.1,316336,82.5,301921,86.2,280017,88,82061,95,293612,72.6,291587,76.1,33698,51.7,278092,79.4,257889,81.1,76865,95,179133,61,179032,61.4,175036,62.9,166979,64.7,111652,74.3,63690,82.9,67280,60.3,44370,69.7,A,3,3,4,3,4,4,Metro,3,3,4,3,4,4,4,4,4,4,4,4,4,4,404198,383350,65204,350448,318146,77551,87647,22.9,85471,24.4,82419,25.9,41769,53.9
03/01/2023,48179,9,Gray County,TX,98.9,10251,46.8,10251,50.1,10082,55.4,9547,58.4,2864,81.1,9043,41.3,9043,44.2,576,14.1,8921,49,8467,51.8,2614,74,3537,39.1,3537,39.1,3530,39.6,3500,41.3,2583,52.6,1615,61.8,1092,42.3,781,48.4,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,14,14,15,14,6,6,7,6,21886,20443,4099,18211,16344,3531,1143,5.6,1141,6.3,1133,6.9,727,20.6
03/01/2023,20153,9,Rawlins County,KS,93.9,1189,47,1188,50.3,1168,54.4,1119,56.5,496,70.2,1119,44.2,1119,47.4,68,17.8,1099,51.2,1051,53.1,481,68,586,52.4,586,52.4,583,53,572,54.4,467,65,348,72.3,188,40.3,150,43.1,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,7,8,8,8,7,2530,2361,382,2146,1979,707,162,6.9,162,7.5,161,8.1,120,17
03/01/2023,51105,9,Lee County,VA,78.2,14116,60.3,14103,63,13931,67.4,13355,69.9,4478,85.9,12228,52.2,12223,54.6,606,18.5,12086,58.5,11617,60.8,3920,75.2,4886,40,4886,40,4879,40.4,4795,41.3,3732,52.5,2332,59.5,1475,39.5,1051,45.1,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,15,15,15,14,7,7,7,6,23423,22368,3267,20671,19101,5211,1455,6.5,1450,7,1439,7.5,917,17.6
03/01/2023,21069,9,Fleming County,KY,94.1,8528,58.5,8518,62.5,8278,67.5,7815,70.9,2535,95,7753,53.2,7750,56.9,634,24.3,7540,61.4,7116,64.5,2368,90.2,3864,49.8,3864,49.9,3849,51,3777,53.1,2852,64.3,1707,72.1,1389,48.7,948,55.5,C,10,10,9,10,10,12,Non-metro,6,6,5,6,6,8,11,12,12,11,7,8,8,7,14581,13629,2604,12272,11025,2624,1488,10.9,1486,12.1,1460,13.2,859,32.7
03/01/2023,01113,9,Russell County,AL,92.6,33952,58.6,33894,62.8,32660,67.5,30302,68.9,8541,95,25746,44.4,25733,47.7,2722,27.3,24827,51.3,23011,52.3,6900,80.3,9497,36.9,9497,36.9,9436,38,9137,39.7,7156,51.7,4097,59.4,2546,35.6,1646,40.2,D,13,13,13,14,14,16,Metro,1,1,1,2,2,4,14,14,14,14,2,2,2,2,57961,53943,9969,48419,43974,8589,3659,6.8,3644,7.5,3542,8.1,1833,21.3
03/01/2023,55137,9,Waushara County,WI,96.7,12129,49.6,12084,51.9,11791,54.6,11236,56.2,4732,77.3,11332,46.4,11310,48.5,729,21.9,11063,51.2,10581,53,4519,73.8,7411,65.4,7410,65.5,7374,66.7,7219,68.2,5891,76.8,3731,82.6,3698,62.8,2613,70,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,8,8,8,8,8,24443,23305,3322,21614,19983,6120,3853,16.5,3834,17.7,3789,19,2433,39.8
03/01/2023,28023,9,Clarke County,MS,98.1,10458,67.3,10448,71.5,10301,77.1,9793,80.7,3076,95,9160,58.9,9158,62.7,546,22.1,9036,67.6,8612,71,2772,85.6,3268,35.7,3268,35.7,3254,36,3210,37.3,2601,50.3,1643,59.3,937,36,677,41.2,C,10,10,9,11,11,12,Non-metro,6,6,5,7,7,8,10,10,10,10,6,6,6,6,15541,14604,2471,13357,12133,3239,778,5.3,775,5.8,766,6.3,493,15.2
03/01/2023,21213,9,Simpson County,KY,94.1,11117,59.9,11097,63.8,10865,69.4,10288,72.6,3092,95,9758,52.5,9749,56.1,695,21.5,9553,61,9054,63.9,2798,90.2,4531,46.4,4531,46.5,4515,47.3,4442,49.1,3348,60.5,1975,70.6,1498,44.7,1018,51.5,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,7,7,7,7,7,7,7,7,18572,17390,3228,15650,14162,3103,1727,9.9,1721,11,1696,12,983,31.7
03/01/2023,54087,9,Roane County,WV,97.1,7564,55.3,7559,57.8,7422,61.9,6911,63.4,2519,80.7,6727,49.1,6725,51.5,531,24.5,6629,55.3,6194,56.8,2342,75.1,3413,50.7,3413,50.8,3403,51.3,3302,53.3,2600,62.1,1613,68.9,1134,43.6,794,49.2,C,9,10,9,10,10,11,Non-metro,5,6,5,6,6,7,12,12,12,11,8,8,8,7,13688,13070,2163,11984,10907,3120,1348,10.3,1343,11.2,1321,12.1,800,25.6
03/01/2023,29101,9,Johnson County,MO,91.3,29925,55.4,29831,58.9,29072,63.1,27404,64.6,5817,83.5,25317,46.8,25258,49.8,1996,24.2,24671,53.5,23262,54.8,5122,73.5,10888,43,10872,43,10786,43.7,10520,45.2,6689,66.2,3908,76.3,3660,54.7,2458,62.9,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,7,7,7,7,7,7,7,7,54062,50669,8255,46079,42414,6969,5132,10.1,5088,11,5007,11.8,2675,38.4
03/01/2023,31117,9,McPherson County,NE,91,,,,,,,,,,,77,15.6,77,16,2,2.6,77,17.1,75,18.6,40,33.6,50,64.9,50,64.9,50,64.9,50,66.7,40,67.8,27,67.5,13,32.5,7,25.9,A,1,1,1,1,1,1,Non-metro,5,5,5,5,5,5,4,4,4,3,8,8,8,7,494,480,76,451,404,119,17,3.5,17,3.8,17,4.2,9,7.6
03/01/2023,16001,9,Ada County,ID,97.7,361273,75,357924,78.8,342092,83.3,316719,85.6,76747,95,324402,67.4,322820,71,37771,44.6,308475,75.1,285049,77.1,71587,95,178431,55,178428,55.3,174127,56.4,165069,57.9,100739,71.6,55954,78.2,64811,64.3,40734,72.8,A,3,3,3,3,3,4,Metro,3,3,3,3,3,4,4,4,4,3,4,4,4,3,481587,454456,84599,410672,369857,71958,94455,20.8,92256,22.5,88656,24,40152,55.8
03/01/2023,13193,9,Macon County,GA,88.8,6567,50.7,6562,53.4,6424,56.4,6038,57.2,1816,77.5,5778,44.6,5774,47,415,23.8,5667,49.8,5359,50.8,1710,73,2530,43.8,2530,43.8,2520,44.5,2466,46,1874,58.5,1119,65.4,738,39.4,504,45,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,15,15,15,15,7,7,7,7,12947,12297,1746,11384,10551,2344,680,5.5,676,5.9,671,6.4,394,16.8
03/01/2023,31145,9,Red Willow County,NE,91,,,,,,,,,,,4065,37.9,4060,40.3,234,13.6,3992,43.6,3826,45.8,1401,62,2571,63.2,2571,63.3,2565,64.3,2542,66.4,2044,82,1340,95,878,43,640,47.8,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,8,8,8,8,8,8,8,8,10724,10067,1721,9155,8346,2259,867,8.6,862,9.4,852,10.2,563,24.9
03/01/2023,27007,9,Beltrami County,MN,94.7,37622,79.7,37271,84.9,34159,87.6,31131,88.1,8139,95,34054,72.2,33951,77.3,5323,62.1,31421,80.6,28628,81,7731,95,21350,62.7,21348,62.9,20572,65.5,18981,66.3,11090,75,6203,80.2,7415,66.9,4580,73.8,D,15,15,16,16,16,16,Non-metro,7,7,8,8,8,8,16,16,16,16,8,8,8,8,47188,43912,8570,39001,35342,7773,11543,26.3,11220,28.8,10546,29.8,4483,57.7
03/01/2023,54103,9,Wetzel County,WV,97.1,9623,63.9,9608,67.2,9449,71.8,8996,74.3,3348,95,8798,58.4,8788,61.5,517,23.6,8676,65.9,8271,68.4,3157,90.2,4595,52.2,4594,52.3,4581,52.8,4503,54.4,3623,64,2246,71.1,1650,45.5,1203,53.6,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,8,8,8,7,8,8,8,7,15065,14290,2190,13168,12100,3500,1652,11.6,1641,12.5,1629,13.5,1064,30.4
03/01/2023,24027,9,Howard County,MD,98.2,329363,95,323295,95,298614,95,269087,95,53404,95,294984,90.6,290880,94.9,50233,84,268030,95,240647,95,48914,95,193162,65.5,192812,66.3,184245,68.7,168868,70.2,91328,80.1,42184,86.2,63560,69.6,33230,78.8,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,4,4,4,4,4,4,4,4,325690,306568,59766,275445,246802,46496,107789,35.2,103122,37.4,96922,39.3,32724,70.4
03/01/2023,21225,9,Union County,KY,94.1,7184,50,7177,52.4,7057,55.5,6774,57.5,2312,93.4,6309,43.9,6307,46,347,18,6203,48.8,5960,50.6,2110,85.3,2966,47,2966,47,2952,47.6,2912,48.9,2349,62.9,1549,73.4,1069,45.5,818,52.8,A,1,1,1,1,2,4,Non-metro,5,5,5,5,6,8,3,3,3,3,7,7,7,7,14381,13701,1924,12718,11777,2475,1151,8.4,1149,9,1143,9.7,769,31.1
03/01/2023,29095,9,Jackson County,MO,91.3,526268,74.9,521430,79.3,497717,83.9,459977,85.4,113858,95,428512,61,426438,64.8,48941,41.1,408362,68.8,377497,70.1,98602,91.2,196184,45.8,196140,46,192836,47.2,184482,48.9,119627,61,67121,68.1,63551,53.1,41304,61.5,C,10,10,11,11,11,12,Metro,2,2,3,3,3,4,11,11,11,11,3,3,3,3,703011,657730,119091,593270,538639,108131,105606,16.1,103452,17.4,100229,18.6,45854,42.4
03/01/2023,27109,9,Olmsted County,MN,94.7,137272,86.7,134312,91,124996,94.3,114924,95,25062,95,127828,80.8,125870,85.3,18369,65.7,117234,88.5,107501,89.9,24089,95,89384,69.9,89255,70.9,85383,72.8,79672,74.1,43160,86.2,22791,94.6,32565,75.5,18808,82.5,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,4,4,4,4,4,4,4,4,158293,147583,27980,132534,119603,25236,55836,37.8,53676,40.5,50889,42.5,18020,71.4
03/01/2023,27031,9,Cook County,MN,94.7,4944,90.5,4872,93,4669,94.9,4477,95,1682,95,4563,83.5,4512,86.2,375,62.7,4321,87.8,4137,89.2,1593,95,3163,69.3,3153,69.9,3063,70.9,2963,71.6,2128,79.3,1367,85.8,1763,82.8,1215,88.9,A,4,4,4,4,4,4,Non-metro,8,8,8,8,8,8,4,4,4,4,8,8,8,8,5463,5237,598,4919,4639,1601,2258,43.1,2198,44.7,2141,46.2,1196,74.7
03/01/2023,26111,9,Midland County,MI,94.1,51620,62.1,,,,,,,,,50427,60.6,50251,63.9,4175,31.8,49414,68.7,46076,70.4,14190,90.4,30826,61.1,30816,61.3,30326,61.4,29007,63,19649,72.7,11416,80.5,10160,51.7,6783,59.4,A,2,2,2,3,3,4,Metro,2,2,2,3,3,4,4,4,4,4,4,4,4,4,83156,78626,13146,71888,65480,15705,10577,13.5,10358,14.4,9955,15.2,4638,29.5
03/01/2023,17035,9,Cumberland County,IL,97.9,4666,43.3,4658,46,4585,49.9,4423,52.8,1660,75.5,4335,40.3,4328,42.7,191,10.8,4272,46.5,4137,49.4,1571,71.5,2210,51,2210,51.1,2201,51.5,2176,52.6,1747,62.8,1147,73,858,49.1,666,58.1,A,1,1,1,1,1,3,Non-metro,5,5,5,5,5,7,4,4,4,3,8,8,8,7,10766,10137,1766,9191,8371,2198,896,8.8,891,9.7,885,10.6,631,28.7
03/01/2023,42091,9,Montgomery County,PA,94.9,931429,95,918895,95,865542,95,797659,95,215547,95,710630,85.5,701760,89.3,95762,71.9,659483,92.2,605998,92.9,166783,95,335837,47.3,335206,47.8,322721,48.9,300471,49.6,195696,59,108606,65.1,100619,51.4,63821,58.8,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,3,3,3,3,3,3,3,3,830915,785565,133130,715620,652435,150974,217097,27.6,209379,29.3,198762,30.5,88658,58.7
03/01/2023,45055,9,Kershaw County,SC,93,47769,71.8,47512,75.8,45961,81.1,42540,83.1,12635,95,40777,61.3,40663,64.8,4192,36.4,39438,69.6,36471,71.2,11234,90.3,18352,45,18351,45.1,18149,46,17460,47.9,12986,59.5,7750,69,5872,45.2,4019,51.9,B,6,6,6,7,7,8,Metro,2,2,2,3,3,4,7,7,7,7,3,3,3,3,66551,62704,11507,56671,51197,12437,7401,11.8,7317,12.9,7148,14,4045,32.5
03/01/2023,13103,9,Effingham County,GA,88.8,29173,45.4,29103,48.5,28373,53.3,26281,55.5,6749,88.4,25624,39.9,25591,42.7,2308,18.3,25006,47,23283,49.2,6252,81.9,10330,40.3,10329,40.4,10247,41,9975,42.8,7180,53.6,3983,63.7,2758,38.4,1783,44.8,B,5,5,5,5,5,8,Metro,1,1,1,1,1,4,7,7,7,6,3,3,3,2,64296,59967,12628,53190,47339,7632,3584,6,3542,6.7,3444,7.3,1775,23.3
03/01/2023,27129,9,Renville County,MN,94.7,8675,59.6,8638,63.4,8371,68.1,7919,70.9,2855,93.1,8206,56.4,8187,60.1,660,26.9,7946,64.7,7527,67.4,2758,90,4908,59.8,4908,59.9,4859,61.2,4720,62.7,3637,73.9,2202,79.8,2380,65.4,1694,76.9,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,3,8,8,8,7,14548,13617,2455,12289,11162,3065,2604,19.1,2571,20.9,2530,22.7,1576,51.4
03/01/2023,46095,9,Mellette County,SD,96.7,1029,49.9,1022,55.5,968,59.1,867,60.8,183,60,871,42.3,869,47.2,127,30.5,824,50.3,742,52,171,56.1,446,51.2,446,51.3,432,52.4,390,52.6,201,54.5,91,53.2,110,54.7,47,51.6,D,13,13,14,14,14,14,Non-metro,5,5,6,6,6,6,16,16,16,14,8,8,8,6,2061,1843,416,1637,1427,305,303,16.4,291,17.8,267,18.7,66,21.6
03/01/2023,22063,9,Livingston Parish,LA,96.9,64917,46.1,64832,49.4,63558,54.2,59626,56.8,15213,81.1,57658,41,57620,43.9,4263,16.2,56656,48.3,53357,50.9,14432,76.9,21886,38,21886,38,21819,38.5,21367,40,15895,54.5,9575,66.3,6288,39.6,4479,46.8,B,5,5,5,5,6,7,Metro,1,1,1,1,2,3,6,6,7,7,2,2,3,3,140789,131288,26380,117335,104908,18763,6527,5,6483,5.5,6382,6.1,3729,19.9
03/01/2023,51610,9,Falls Church city,VA,78.2,10707,73.3,10693,78,10484,85.4,9402,85.7,2286,95,8321,56.9,8313,60.6,813,29.7,8248,67.2,7500,68.3,1627,79.2,478,5.7,478,5.8,471,5.7,449,6,250,7,110,6.8,160,64,72,65.5,A,2,2,1,3,3,3,Metro,2,2,1,3,3,3,1,1,1,1,1,1,1,1,14617,13710,2734,12280,10976,2055,1009,7.4,984,8,928,8.5,344,16.7
03/01/2023,36045,9,Jefferson County,NY,97.5,99351,90.5,98774,95,95093,95,89509,95,16551,95,84614,77,84294,83.3,8240,46.4,81103,89.1,76054,91.1,15438,95,43762,51.7,43751,51.9,43213,53.3,41531,54.6,23053,73.3,12700,82.3,12251,53.1,8195,64.5,C,11,12,11,12,12,12,Metro,3,4,3,4,4,4,12,12,12,12,4,4,4,4,109834,101248,17763,91073,83485,15611,14511,14.3,14271,15.7,13947,16.7,7828,50.1
03/01/2023,39053,9,Gallia County,OH,98.6,15982,53.5,15966,56.8,15646,61.6,14916,64.6,5081,88.1,14422,48.2,14415,51.3,864,17.2,14154,55.8,13551,58.7,4796,83.2,6959,48.3,6959,48.3,6919,48.9,6806,50.2,5237,60.7,3206,66.8,2342,44.7,1656,51.7,B,5,6,5,6,6,8,Non-metro,5,6,5,6,6,8,7,7,8,7,7,7,8,7,29898,28101,5013,25388,23088,5766,2674,9.5,2648,10.4,2599,11.3,1573,27.3
03/01/2023,UNK,9,Unknown County,GA,88.8,1113938,,1104696,,1046429,,976319,,157297,,679716,,676107,,87523,,635975,,588584,,85566,,203017,29.9,202768,30,195179,30.7,183384,31.2,101725,42.2,43720,51.1,28193,27.7,14830,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87418,,82396,,77938,,23091,
03/01/2023,13019,9,Berrien County,GA,88.8,7984,41.2,7971,43.8,7860,47.8,7454,50.5,2364,70.7,6813,35.1,6812,37.5,414,12.1,6733,41,6398,43.3,2113,63.2,2290,33.6,2290,33.6,2279,33.8,2241,35,1796,45.4,1161,54.9,561,31.2,396,34.1,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,10,10,10,10,6,6,6,6,19397,18178,3418,16438,14760,3342,646,3.6,642,3.9,632,4.3,400,12
